,增长,通胀,利率,信用,海外,美元
2015-08-23,-1.0,2.0,2.0,-2.0,2.0,-1.0
2015-08-30,-1.0,2.0,2.0,-2.0,2.0,-1.0
2015-09-06,-1.0,2.0,2.0,-2.0,2.0,-1.0
2015-09-13,-1.0,2.0,2.0,-2.0,2.0,-1.0
2015-09-20,-2.0,2.0,2.0,-2.0,2.0,-1.0
2015-09-27,-2.0,2.0,2.0,-2.0,2.0,-1.0
2015-10-04,-2.0,2.0,2.0,-2.0,2.0,-1.0
2015-10-11,-2.0,2.0,2.0,-2.0,2.0,-1.0
2015-10-18,-2.0,2.0,2.0,-2.0,2.0,-1.0
2015-10-25,-2.0,2.0,-1.0,-2.0,2.0,-1.0
2015-11-01,-2.0,2.0,-1.0,-2.0,-1.0,-1.0
2015-11-08,-2.0,2.0,-2.0,-2.0,-1.0,-1.0
2015-11-15,-2.0,2.0,-2.0,1.0,-1.0,-2.0
2015-11-22,-2.0,2.0,-2.0,1.0,-1.0,-2.0
2015-11-29,-2.0,2.0,-2.0,1.0,-1.0,-2.0
2015-12-06,-2.0,2.0,-2.0,1.0,-1.0,-2.0
2015-12-13,-2.0,2.0,-2.0,1.0,-1.0,-2.0
2015-12-20,-2.0,2.0,-2.0,1.0,2.0,-2.0
2015-12-27,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-01-03,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-01-10,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-01-17,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-01-24,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-01-31,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-02-07,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-02-14,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-02-21,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-02-28,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-03-06,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-03-13,-2.0,2.0,-2.0,2.0,2.0,-2.0
2016-03-20,-2.0,2.0,-2.0,2.0,-1.0,-2.0
2016-03-27,1.0,2.0,-2.0,2.0,2.0,-2.0
2016-04-03,1.0,2.0,-2.0,2.0,2.0,-2.0
2016-04-10,1.0,2.0,-2.0,2.0,2.0,-2.0
2016-04-17,1.0,2.0,-2.0,-1.0,2.0,-2.0
2016-04-24,-2.0,2.0,-2.0,-1.0,2.0,-2.0
2016-05-01,-2.0,2.0,1.0,-1.0,2.0,-2.0
2016-05-08,-2.0,2.0,-2.0,-1.0,-1.0,-2.0
2016-05-15,-2.0,2.0,-2.0,-1.0,-1.0,-2.0
2016-05-22,-2.0,2.0,-2.0,-1.0,-2.0,-2.0
2016-05-29,-2.0,2.0,-2.0,-1.0,-2.0,-2.0
2016-06-05,-2.0,2.0,-2.0,-1.0,-2.0,-2.0
2016-06-12,-2.0,2.0,-2.0,2.0,-2.0,-2.0
2016-06-19,-2.0,2.0,-2.0,2.0,-2.0,-2.0
2016-06-26,-2.0,2.0,-2.0,2.0,-2.0,-2.0
2016-07-03,-2.0,2.0,-2.0,2.0,-2.0,-2.0
2016-07-10,-2.0,-1.0,-2.0,2.0,-2.0,1.0
2016-07-17,-2.0,-1.0,-2.0,2.0,-2.0,1.0
2016-07-24,-2.0,-1.0,-2.0,-2.0,-2.0,1.0
2016-07-31,1.0,-1.0,-2.0,-2.0,-2.0,1.0
2016-08-07,1.0,-1.0,-2.0,-2.0,-2.0,1.0
2016-08-14,1.0,-1.0,-2.0,-2.0,-2.0,-2.0
2016-08-21,1.0,-1.0,-2.0,-2.0,-2.0,-2.0
2016-08-28,1.0,-1.0,-2.0,-2.0,-2.0,-2.0
2016-09-04,2.0,2.0,1.0,-2.0,-2.0,-2.0
2016-09-11,2.0,2.0,1.0,-2.0,-2.0,1.0
2016-09-18,2.0,2.0,1.0,-2.0,-2.0,-2.0
2016-09-25,2.0,2.0,-2.0,-2.0,-2.0,1.0
2016-10-02,2.0,2.0,-2.0,-2.0,-2.0,1.0
2016-10-09,2.0,-1.0,-2.0,-2.0,-2.0,1.0
2016-10-16,2.0,2.0,-2.0,-2.0,1.0,1.0
2016-10-23,2.0,2.0,-2.0,-2.0,1.0,1.0
2016-10-30,2.0,2.0,-2.0,-2.0,1.0,1.0
2016-11-06,2.0,2.0,-2.0,-2.0,1.0,1.0
2016-11-13,2.0,2.0,-2.0,-2.0,1.0,1.0
2016-11-20,2.0,2.0,-2.0,-2.0,1.0,-2.0
2016-11-27,2.0,2.0,-2.0,-2.0,1.0,-2.0
2016-12-04,2.0,2.0,-2.0,-2.0,1.0,-2.0
2016-12-11,2.0,2.0,-2.0,-2.0,1.0,1.0
2016-12-18,2.0,2.0,-2.0,-2.0,-2.0,1.0
2016-12-25,2.0,2.0,-2.0,-2.0,-2.0,1.0
2017-01-01,2.0,2.0,-2.0,-2.0,-2.0,1.0
2017-01-08,2.0,2.0,-2.0,-2.0,-2.0,1.0
2017-01-15,2.0,2.0,-2.0,-2.0,-2.0,2.0
2017-01-22,2.0,2.0,-2.0,1.0,-2.0,2.0
2017-01-29,2.0,2.0,-2.0,1.0,-2.0,2.0
2017-02-05,2.0,2.0,-2.0,1.0,-2.0,2.0
2017-02-12,2.0,2.0,-2.0,1.0,-2.0,2.0
2017-02-19,2.0,2.0,-2.0,1.0,-2.0,2.0
2017-02-26,2.0,2.0,-2.0,1.0,-2.0,2.0
2017-03-05,2.0,2.0,-2.0,1.0,-2.0,2.0
2017-03-12,2.0,2.0,-2.0,-2.0,-2.0,2.0
2017-03-19,2.0,-1.0,-2.0,-2.0,-2.0,2.0
2017-03-26,2.0,-1.0,-2.0,-2.0,-2.0,2.0
2017-04-02,2.0,-1.0,-2.0,-2.0,-2.0,2.0
2017-04-09,2.0,-1.0,-2.0,-2.0,-2.0,2.0
2017-04-16,2.0,-1.0,-2.0,1.0,-2.0,2.0
2017-04-23,-1.0,-1.0,-2.0,1.0,-2.0,2.0
2017-04-30,-1.0,-1.0,-2.0,2.0,-2.0,2.0
2017-05-07,-1.0,-1.0,-2.0,2.0,-2.0,2.0
2017-05-14,-1.0,-2.0,-2.0,2.0,-2.0,2.0
2017-05-21,-1.0,-2.0,-2.0,2.0,-2.0,2.0
2017-05-28,-1.0,-2.0,-2.0,2.0,-2.0,2.0
2017-06-04,2.0,-2.0,-2.0,2.0,-2.0,2.0
2017-06-11,2.0,-2.0,-2.0,2.0,-2.0,2.0
2017-06-18,2.0,-2.0,-2.0,2.0,-2.0,-1.0
2017-06-25,2.0,-2.0,-2.0,2.0,-2.0,-1.0
2017-07-02,2.0,-2.0,-2.0,2.0,-2.0,-1.0
2017-07-09,2.0,-2.0,-2.0,2.0,-2.0,-1.0
2017-07-16,2.0,-2.0,-2.0,2.0,-2.0,-1.0
2017-07-23,2.0,-2.0,-2.0,2.0,-2.0,-1.0
2017-07-30,2.0,-2.0,-2.0,2.0,-2.0,-1.0
2017-08-06,2.0,-2.0,-2.0,2.0,1.0,-1.0
2017-08-13,2.0,-2.0,-2.0,2.0,-2.0,-1.0
2017-08-20,2.0,1.0,-2.0,2.0,-2.0,-1.0
2017-08-27,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-09-03,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-09-10,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-09-17,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-09-24,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-10-01,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-10-08,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-10-15,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-10-22,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-10-29,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-11-05,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-11-12,2.0,1.0,-2.0,2.0,-2.0,-2.0
2017-11-19,2.0,-2.0,-2.0,2.0,-2.0,-2.0
2017-11-26,-1.0,-2.0,-2.0,2.0,-2.0,-2.0
2017-12-03,-1.0,-2.0,-2.0,2.0,-2.0,-2.0
2017-12-10,-1.0,-2.0,-2.0,2.0,-2.0,-2.0
2017-12-17,-1.0,-2.0,-2.0,2.0,-2.0,-2.0
2017-12-24,-2.0,-2.0,-2.0,2.0,-2.0,-2.0
2017-12-31,-2.0,-2.0,1.0,2.0,-2.0,-2.0
2018-01-07,-2.0,-2.0,1.0,-1.0,-2.0,-2.0
2018-01-14,-2.0,-2.0,1.0,-1.0,-2.0,-2.0
2018-01-21,-2.0,-2.0,1.0,2.0,-2.0,-2.0
2018-01-28,-2.0,-2.0,1.0,-1.0,-2.0,-2.0
2018-02-04,-2.0,-2.0,1.0,-1.0,1.0,-2.0
2018-02-11,-2.0,-2.0,1.0,-1.0,1.0,-2.0
2018-02-18,-2.0,-2.0,1.0,-1.0,1.0,-2.0
2018-02-25,-2.0,-2.0,1.0,-1.0,1.0,-2.0
2018-03-04,-2.0,-2.0,1.0,-1.0,1.0,-2.0
2018-03-11,-2.0,-2.0,1.0,-1.0,1.0,-2.0
2018-03-18,-2.0,-2.0,2.0,2.0,1.0,-2.0
2018-03-25,-2.0,-2.0,2.0,2.0,1.0,-2.0
2018-04-01,-2.0,-2.0,2.0,2.0,1.0,-2.0
2018-04-08,-2.0,-2.0,2.0,2.0,1.0,-2.0
2018-04-15,-2.0,-2.0,2.0,-1.0,2.0,-2.0
2018-04-22,-2.0,-2.0,2.0,-1.0,2.0,-2.0
2018-04-29,-2.0,-2.0,2.0,-1.0,2.0,-2.0
2018-05-06,-2.0,-2.0,2.0,-2.0,2.0,1.0
2018-05-13,-2.0,-2.0,2.0,-2.0,2.0,1.0
2018-05-20,-2.0,-2.0,2.0,-2.0,2.0,1.0
2018-05-27,-2.0,-2.0,2.0,-2.0,2.0,1.0
2018-06-03,-2.0,1.0,2.0,-2.0,2.0,1.0
2018-06-10,-2.0,1.0,2.0,-2.0,2.0,1.0
2018-06-17,-2.0,1.0,2.0,-2.0,2.0,1.0
2018-06-24,-2.0,1.0,2.0,-2.0,2.0,1.0
2018-07-01,-2.0,1.0,2.0,-2.0,2.0,1.0
2018-07-08,-2.0,2.0,2.0,-2.0,2.0,1.0
2018-07-15,-2.0,2.0,2.0,-2.0,2.0,1.0
2018-07-22,-2.0,2.0,2.0,-2.0,2.0,1.0
2018-07-29,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-08-05,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-08-12,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-08-19,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-08-26,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-09-02,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-09-09,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-09-16,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-09-23,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-09-30,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-10-07,-2.0,2.0,2.0,1.0,2.0,2.0
2018-10-14,-2.0,2.0,-1.0,1.0,2.0,2.0
2018-10-21,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-10-28,-2.0,2.0,2.0,-2.0,2.0,2.0
2018-11-04,-2.0,-1.0,2.0,-2.0,2.0,2.0
2018-11-11,-2.0,-1.0,2.0,-2.0,2.0,2.0
2018-11-18,-2.0,-1.0,2.0,-2.0,2.0,2.0
2018-11-25,-2.0,-1.0,2.0,-2.0,2.0,2.0
2018-12-02,-2.0,-1.0,2.0,-2.0,2.0,2.0
2018-12-09,-2.0,-1.0,2.0,-2.0,2.0,2.0
2018-12-16,-2.0,-1.0,2.0,-2.0,2.0,2.0
2018-12-23,-2.0,-1.0,2.0,-2.0,2.0,2.0
2018-12-30,-2.0,-1.0,2.0,-2.0,2.0,2.0
2019-01-06,-2.0,-1.0,2.0,-2.0,2.0,2.0
2019-01-13,-2.0,-1.0,2.0,-2.0,2.0,2.0
2019-01-20,-2.0,-2.0,2.0,-2.0,2.0,2.0
2019-01-27,-2.0,-2.0,2.0,-2.0,2.0,2.0
2019-02-03,-2.0,-2.0,2.0,-2.0,2.0,2.0
2019-02-10,-2.0,-2.0,2.0,-2.0,2.0,2.0
2019-02-17,-2.0,-2.0,2.0,-2.0,-1.0,2.0
2019-02-24,-2.0,-2.0,2.0,-2.0,-1.0,2.0
2019-03-03,-2.0,-2.0,2.0,1.0,-1.0,2.0
2019-03-10,-2.0,-2.0,2.0,1.0,-1.0,2.0
2019-03-17,-2.0,-2.0,2.0,1.0,-1.0,2.0
2019-03-24,1.0,1.0,2.0,1.0,-1.0,2.0
2019-03-31,1.0,1.0,-1.0,1.0,-1.0,2.0
2019-04-07,1.0,1.0,-1.0,1.0,-1.0,2.0
2019-04-14,1.0,1.0,-1.0,1.0,-1.0,2.0
2019-04-21,1.0,1.0,-1.0,1.0,-1.0,2.0
2019-04-28,1.0,1.0,-1.0,1.0,-1.0,2.0
2019-05-05,1.0,1.0,-1.0,1.0,-2.0,2.0
2019-05-12,-2.0,1.0,-1.0,1.0,-2.0,2.0
2019-05-19,-2.0,-2.0,-1.0,2.0,-2.0,2.0
2019-05-26,-2.0,-2.0,-1.0,2.0,-2.0,-1.0
2019-06-02,-2.0,-2.0,-1.0,2.0,-2.0,-1.0
2019-06-09,-2.0,-2.0,2.0,2.0,-2.0,-1.0
2019-06-16,-2.0,2.0,2.0,2.0,-2.0,-1.0
2019-06-23,-2.0,2.0,2.0,2.0,-2.0,-1.0
2019-06-30,-2.0,2.0,-2.0,2.0,-2.0,-1.0
2019-07-07,-2.0,-1.0,-2.0,2.0,-2.0,-1.0
2019-07-14,-2.0,-1.0,-2.0,2.0,-2.0,-1.0
2019-07-21,2.0,2.0,-2.0,2.0,-2.0,-1.0
2019-07-28,2.0,2.0,-2.0,2.0,-2.0,-1.0
2019-08-04,2.0,2.0,-2.0,2.0,-2.0,2.0
2019-08-11,2.0,-1.0,-2.0,2.0,-2.0,-1.0
2019-08-18,2.0,-1.0,-2.0,2.0,-2.0,2.0
2019-08-25,2.0,-1.0,1.0,-1.0,-2.0,-2.0
2019-09-01,2.0,-1.0,1.0,-1.0,-2.0,-2.0
2019-09-08,2.0,2.0,1.0,-1.0,-2.0,-2.0
2019-09-15,2.0,2.0,1.0,-1.0,-2.0,-2.0
2019-09-22,2.0,2.0,1.0,-1.0,-2.0,-2.0
2019-09-29,2.0,2.0,1.0,-1.0,-2.0,1.0
2019-10-06,2.0,2.0,1.0,-1.0,-2.0,1.0
2019-10-13,2.0,2.0,1.0,2.0,-2.0,1.0
2019-10-20,2.0,2.0,-2.0,2.0,-2.0,1.0
2019-10-27,2.0,2.0,-2.0,2.0,-2.0,-2.0
2019-11-03,2.0,2.0,-2.0,2.0,-2.0,-2.0
2019-11-10,2.0,2.0,-2.0,2.0,-2.0,-2.0
2019-11-17,2.0,2.0,-2.0,2.0,-2.0,-2.0
2019-11-24,2.0,2.0,-2.0,2.0,-2.0,-2.0
2019-12-01,2.0,2.0,-2.0,2.0,-2.0,-2.0
2019-12-08,2.0,2.0,-2.0,2.0,-2.0,-2.0
2019-12-15,2.0,2.0,-2.0,2.0,-2.0,-2.0
2019-12-22,2.0,2.0,-2.0,2.0,-2.0,-2.0
2019-12-29,2.0,2.0,-2.0,2.0,-2.0,-2.0
2020-01-05,2.0,2.0,-2.0,2.0,-2.0,-2.0
2020-01-12,2.0,2.0,-2.0,2.0,-2.0,-2.0
2020-01-19,2.0,2.0,-2.0,2.0,-2.0,-2.0
2020-01-26,2.0,2.0,-2.0,2.0,-2.0,-2.0
2020-02-02,2.0,2.0,-2.0,2.0,-2.0,-2.0
2020-02-09,2.0,2.0,-2.0,2.0,1.0,-2.0
2020-02-16,2.0,2.0,-2.0,2.0,1.0,-2.0
2020-02-23,2.0,2.0,-2.0,-1.0,1.0,1.0
2020-03-01,2.0,2.0,-2.0,-1.0,1.0,1.0
2020-03-08,2.0,2.0,1.0,-1.0,1.0,1.0
2020-03-15,-1.0,2.0,1.0,-1.0,1.0,-2.0
2020-03-22,-1.0,-1.0,1.0,-1.0,1.0,1.0
2020-03-29,-1.0,-1.0,1.0,-1.0,1.0,-2.0
2020-04-05,-1.0,-1.0,1.0,-1.0,1.0,-2.0
2020-04-12,-1.0,-1.0,1.0,-2.0,1.0,1.0
2020-04-19,-1.0,-1.0,1.0,-2.0,1.0,1.0
2020-04-26,-1.0,-1.0,2.0,-2.0,1.0,1.0
2020-05-03,-2.0,-1.0,2.0,-2.0,1.0,1.0
2020-05-10,-2.0,-1.0,2.0,-2.0,1.0,1.0
2020-05-17,-2.0,-1.0,2.0,-2.0,1.0,-2.0
2020-05-24,-2.0,-1.0,2.0,-2.0,-2.0,-2.0
2020-05-31,-2.0,-1.0,2.0,-2.0,2.0,-2.0
2020-06-07,-2.0,2.0,2.0,-2.0,2.0,-2.0
2020-06-14,-2.0,2.0,2.0,-2.0,2.0,-2.0
2020-06-21,-2.0,-2.0,2.0,-2.0,2.0,-2.0
2020-06-28,1.0,-2.0,2.0,-2.0,2.0,-2.0
2020-07-05,1.0,-2.0,2.0,-2.0,2.0,-2.0
2020-07-12,1.0,-2.0,-1.0,1.0,-1.0,-2.0
2020-07-19,1.0,-2.0,-1.0,1.0,-1.0,-2.0
2020-07-26,1.0,1.0,-1.0,1.0,-1.0,-2.0
2020-08-02,1.0,1.0,-1.0,1.0,-1.0,-2.0
2020-08-09,1.0,1.0,-1.0,1.0,-1.0,-2.0
2020-08-16,1.0,1.0,-1.0,1.0,-1.0,-2.0
2020-08-23,1.0,1.0,-1.0,1.0,-1.0,-2.0
2020-08-30,1.0,-2.0,-1.0,1.0,2.0,-2.0
2020-09-06,2.0,-2.0,-1.0,1.0,2.0,-2.0
2020-09-13,2.0,-2.0,-1.0,1.0,2.0,-2.0
2020-09-20,2.0,-2.0,-2.0,1.0,-2.0,-2.0
2020-09-27,2.0,-2.0,-2.0,1.0,-2.0,-2.0
2020-10-04,2.0,-2.0,-2.0,2.0,-2.0,-2.0
2020-10-11,2.0,-2.0,-2.0,2.0,-2.0,-2.0
2020-10-18,2.0,-2.0,-2.0,2.0,-2.0,-2.0
2020-10-25,2.0,-2.0,-2.0,2.0,-2.0,-2.0
2020-11-01,2.0,-2.0,-2.0,2.0,1.0,-2.0
2020-11-08,2.0,-2.0,-2.0,2.0,1.0,-2.0
2020-11-15,2.0,-2.0,-2.0,2.0,1.0,-2.0
2020-11-22,2.0,-2.0,-2.0,2.0,1.0,-2.0
2020-11-29,2.0,-2.0,-2.0,2.0,-2.0,-2.0
2020-12-06,2.0,-2.0,-2.0,2.0,-2.0,-2.0
2020-12-13,2.0,-2.0,-2.0,-1.0,-2.0,-2.0
2020-12-20,2.0,-2.0,-2.0,-1.0,-2.0,-2.0
2020-12-27,2.0,-2.0,-2.0,-1.0,-2.0,-2.0
2021-01-03,2.0,-2.0,-2.0,-1.0,-2.0,-2.0
2021-01-10,2.0,-2.0,-2.0,-1.0,-2.0,-2.0
2021-01-17,2.0,1.0,-2.0,-1.0,-2.0,-2.0
2021-01-24,2.0,1.0,-2.0,-1.0,-2.0,-2.0
2021-01-31,2.0,1.0,-2.0,-1.0,1.0,-2.0
2021-02-07,2.0,1.0,-2.0,2.0,1.0,-2.0
2021-02-14,2.0,1.0,-2.0,2.0,1.0,-2.0
2021-02-21,2.0,1.0,-2.0,2.0,1.0,-2.0
2021-02-28,2.0,1.0,-2.0,2.0,1.0,-2.0
2021-03-07,2.0,1.0,-2.0,2.0,1.0,-2.0
2021-03-14,2.0,1.0,-2.0,2.0,1.0,-2.0
2021-03-21,2.0,1.0,-2.0,2.0,1.0,-2.0
2021-03-28,2.0,1.0,-2.0,2.0,2.0,-2.0
2021-04-04,2.0,1.0,-2.0,2.0,2.0,-2.0
2021-04-11,2.0,2.0,-2.0,2.0,2.0,-2.0
2021-04-18,2.0,2.0,-2.0,2.0,2.0,-2.0
2021-04-25,2.0,2.0,-2.0,2.0,2.0,-2.0
2021-05-02,2.0,2.0,-2.0,2.0,2.0,-2.0
2021-05-09,2.0,2.0,-2.0,2.0,2.0,-2.0
2021-05-16,2.0,2.0,-2.0,2.0,2.0,-2.0
2021-05-23,2.0,2.0,-2.0,2.0,2.0,-2.0
2021-05-30,2.0,2.0,-2.0,2.0,2.0,-2.0
2021-06-06,2.0,2.0,-2.0,2.0,2.0,-2.0
2021-06-13,2.0,2.0,-2.0,2.0,2.0,-2.0
2021-06-20,2.0,2.0,-2.0,-1.0,2.0,-2.0
2021-06-27,2.0,2.0,-2.0,-1.0,2.0,-2.0
2021-07-04,2.0,2.0,1.0,-1.0,2.0,1.0
2021-07-11,2.0,2.0,1.0,-1.0,2.0,1.0
2021-07-18,2.0,-1.0,1.0,-1.0,2.0,1.0
2021-07-25,-1.0,-1.0,1.0,-1.0,2.0,1.0
2021-08-01,-1.0,-1.0,1.0,-1.0,2.0,1.0
2021-08-08,-1.0,-1.0,1.0,-1.0,2.0,1.0
2021-08-15,-1.0,-1.0,1.0,-1.0,2.0,1.0
2021-08-22,-1.0,-1.0,1.0,-1.0,2.0,2.0
2021-08-29,-1.0,-1.0,1.0,-2.0,2.0,2.0
2021-09-05,-1.0,-1.0,1.0,-2.0,2.0,2.0
2021-09-12,-1.0,-1.0,1.0,-2.0,2.0,2.0
2021-09-19,-1.0,-1.0,2.0,-2.0,2.0,2.0
2021-09-26,-1.0,2.0,2.0,-2.0,2.0,2.0
2021-10-03,-1.0,2.0,2.0,-2.0,2.0,2.0
2021-10-10,-1.0,2.0,2.0,-2.0,2.0,2.0
2021-10-17,-1.0,2.0,2.0,-2.0,2.0,2.0
2021-10-24,2.0,2.0,2.0,-2.0,2.0,2.0
2021-10-31,2.0,2.0,2.0,-2.0,2.0,2.0
2021-11-07,-1.0,2.0,2.0,-2.0,2.0,2.0
2021-11-14,-1.0,2.0,2.0,-2.0,2.0,2.0
2021-11-21,-1.0,2.0,2.0,-2.0,2.0,2.0
2021-11-28,-2.0,2.0,2.0,-2.0,2.0,2.0
2021-12-05,-2.0,2.0,2.0,-2.0,2.0,2.0
2021-12-12,-2.0,2.0,2.0,-2.0,2.0,2.0
2021-12-19,-2.0,2.0,2.0,-2.0,2.0,2.0
2021-12-26,-2.0,2.0,2.0,-2.0,2.0,2.0
2022-01-02,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-01-09,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-01-16,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-01-23,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-01-30,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-02-06,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-02-13,-2.0,-2.0,2.0,-2.0,2.0,2.0
2022-02-20,-2.0,-2.0,2.0,-2.0,2.0,2.0
2022-02-27,-2.0,-2.0,2.0,-2.0,2.0,2.0
2022-03-06,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-03-13,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-03-20,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-03-27,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-04-03,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-04-10,-2.0,-2.0,2.0,-2.0,2.0,2.0
2022-04-17,-2.0,-2.0,2.0,1.0,2.0,2.0
2022-04-24,-2.0,-2.0,-1.0,1.0,2.0,2.0
2022-05-01,-2.0,-2.0,-1.0,1.0,2.0,2.0
2022-05-08,-2.0,-2.0,-1.0,1.0,2.0,2.0
2022-05-15,-2.0,-2.0,-1.0,1.0,2.0,2.0
2022-05-22,-2.0,1.0,-1.0,1.0,2.0,2.0
2022-05-29,-2.0,1.0,-1.0,1.0,2.0,2.0
2022-06-05,-2.0,1.0,-1.0,1.0,2.0,2.0
2022-06-12,-2.0,1.0,2.0,1.0,2.0,2.0
2022-06-19,-2.0,1.0,2.0,-2.0,2.0,2.0
2022-06-26,-2.0,1.0,2.0,-2.0,2.0,2.0
2022-07-03,-2.0,1.0,2.0,2.0,2.0,2.0
2022-07-10,-2.0,1.0,-1.0,2.0,2.0,2.0
2022-07-17,-2.0,1.0,-1.0,2.0,2.0,2.0
2022-07-24,-2.0,1.0,-1.0,2.0,2.0,2.0
2022-07-31,-2.0,-2.0,-1.0,2.0,2.0,2.0
2022-08-07,-2.0,-2.0,-1.0,2.0,2.0,2.0
2022-08-14,-2.0,-2.0,-2.0,2.0,2.0,2.0
2022-08-21,-2.0,-2.0,-2.0,2.0,2.0,2.0
2022-08-28,-2.0,1.0,-2.0,2.0,2.0,2.0
2022-09-04,-2.0,2.0,-2.0,2.0,2.0,2.0
2022-09-11,-2.0,2.0,-2.0,2.0,2.0,2.0
2022-09-18,-2.0,2.0,-2.0,2.0,2.0,2.0
2022-09-25,-2.0,2.0,-2.0,2.0,2.0,2.0
2022-10-02,-2.0,2.0,-2.0,2.0,2.0,2.0
2022-10-09,-2.0,2.0,-2.0,2.0,2.0,2.0
2022-10-16,-2.0,2.0,-2.0,2.0,2.0,2.0
2022-10-23,-2.0,2.0,-2.0,2.0,2.0,2.0
2022-10-30,-2.0,-1.0,-2.0,-1.0,2.0,2.0
2022-11-06,-2.0,2.0,1.0,-1.0,2.0,2.0
2022-11-13,-2.0,2.0,1.0,-1.0,2.0,2.0
